"","1","1","1"
"8741",108,"lickitung","work-up"
"8742",108,"lickitung","belch"
"8743",108,"lickitung","confide"
"8744",108,"lickitung","power-up-punch"
"8745",108,"lickitung","brutal-swing"
"8746",104,"cubone","mega-punch"
"8747",104,"cubone","fire-punch"
"8748",104,"cubone","thunder-punch"
"8749",104,"cubone","swords-dance"
"8750",104,"cubone","double-kick"
"8751",104,"cubone","mega-kick"
"8752",104,"cubone","headbutt"
"8753",104,"cubone","body-slam"
"8754",104,"cubone","take-down"
"8755",104,"cubone","thrash"
"8756",104,"cubone","double-edge"
"8757",104,"cubone","tail-whip"
"8758",104,"cubone","leer"
"8759",104,"cubone","growl"
"8760",104,"cubone","flamethrower"
"8761",104,"cubone","water-gun"
"8762",104,"cubone","ice-beam"
"8763",104,"cubone","blizzard"
"8764",104,"cubone","bubble-beam"
"8765",104,"cubone","submission"
"8766",104,"cubone","low-kick"
"8767",104,"cubone","counter"
"8768",104,"cubone","seismic-toss"
"8769",104,"cubone","strength"
"8770",104,"cubone","earthquake"
"8771",104,"cubone","fissure"
"8772",104,"cubone","dig"
"8773",104,"cubone","toxic"
"8774",104,"cubone","rage"
"8775",104,"cubone","mimic"
"8776",104,"cubone","screech"
"8777",104,"cubone","double-team"
"8778",104,"cubone","focus-energy"
"8779",104,"cubone","bide"
"8780",104,"cubone","bone-club"
"8781",104,"cubone","fire-blast"
"8782",104,"cubone","skull-bash"
"8783",104,"cubone","bonemerang"
"8784",104,"cubone","rest"
"8785",104,"cubone","rock-slide"
"8786",104,"cubone","substitute"
"8787",104,"cubone","thief"
"8788",104,"cubone","snore"
"8789",104,"cubone","curse"
"8790",104,"cubone","protect"
"8791",104,"cubone","belly-drum"
"8792",104,"cubone","mud-slap"
"8793",104,"cubone","perish-song"
"8794",104,"cubone","icy-wind"
"8795",104,"cubone","detect"
"8796",104,"cubone","bone-rush"
"8797",104,"cubone","sandstorm"
"8798",104,"cubone","endure"
"8799",104,"cubone","false-swipe"
"8800",104,"cubone","swagger"
"8801",104,"cubone","fury-cutter"
"8802",104,"cubone","attract"
"8803",104,"cubone","sleep-talk"
"8804",104,"cubone","return"
"8805",104,"cubone","frustration"
"8806",104,"cubone","dynamic-punch"
"8807",104,"cubone","iron-tail"
"8808",104,"cubone","hidden-power"
"8809",104,"cubone","sunny-day"
"8810",104,"cubone","ancient-power"
"8811",104,"cubone","rock-smash"
"8812",104,"cubone","uproar"
"8813",104,"cubone","facade"
"8814",104,"cubone","focus-punch"
"8815",104,"cubone","brick-break"
"8816",104,"cubone","knock-off"
"8817",104,"cubone","endeavor"
"8818",104,"cubone","secret-power"
"8819",104,"cubone","rock-tomb"
"8820",104,"cubone","aerial-ace"
"8821",104,"cubone","iron-defense"
"8822",104,"cubone","natural-gift"
"8823",104,"cubone","fling"
"8824",104,"cubone","earth-power"
"8825",104,"cubone","rock-climb"
"8826",104,"cubone","iron-head"
"8827",104,"cubone","captivate"
"8828",104,"cubone","stealth-rock"
"8829",104,"cubone","smack-down"
"8830",104,"cubone","round"
"8831",104,"cubone","echoed-voice"
"8832",104,"cubone","chip-away"
"8833",104,"cubone","incinerate"
"8834",104,"cubone","retaliate"
"8835",104,"cubone","bulldoze"
"8836",104,"cubone","confide"
"8837",104,"cubone","power-up-punch"
"8838",104,"cubone","brutal-swing"
"8839",104,"cubone","stomping-tantrum"
"8840",102,"exeggcute","swords-dance"
"8841",102,"exeggcute","take-down"
"8842",102,"exeggcute","double-edge"
"8843",102,"exeggcute","strength"
"8844",102,"exeggcute","mega-drain"
"8845",102,"exeggcute","leech-seed"
"8846",102,"exeggcute","solar-beam"
"8847",102,"exeggcute","poison-powder"
"8848",102,"exeggcute","stun-spore"
"8849",102,"exeggcute","sleep-powder"
"8850",102,"exeggcute","toxic"
"8851",102,"exeggcute","confusion"
"8852",102,"exeggcute","psychic"
"8853",102,"exeggcute","hypnosis"
"8854",102,"exeggcute","rage"
"8855",102,"exeggcute","teleport"
"8856",102,"exeggcute","mimic"
"8857",102,"exeggcute","double-team"
"8858",102,"exeggcute","light-screen"
"8859",102,"exeggcute","reflect"
"8860",102,"exeggcute","bide"
"8861",102,"exeggcute","self-destruct"
"8862",102,"exeggcute","egg-bomb"
"8863",102,"exeggcute","dream-eater"
"8864",102,"exeggcute","barrage"
"8865",102,"exeggcute","flash"
"8866",102,"exeggcute","psywave"
"8867",102,"exeggcute","explosion"
"8868",102,"exeggcute","rest"
"8869",102,"exeggcute","substitute"
"8870",102,"exeggcute","thief"
"8871",102,"exeggcute","nightmare"
"8872",102,"exeggcute","snore"
"8873",102,"exeggcute","curse"
"8874",102,"exeggcute","protect"
"8875",102,"exeggcute","sludge-bomb"
"8876",102,"exeggcute","giga-drain"
"8877",102,"exeggcute","endure"
"8878",102,"exeggcute","rollout"
"8879",102,"exeggcute","swagger"
"8880",102,"exeggcute","attract"
"8881",102,"exeggcute","sleep-talk"
"8882",102,"exeggcute","return"
"8883",102,"exeggcute","frustration"
"8884",102,"exeggcute","synthesis"
"8885",102,"exeggcute","moonlight"
"8886",102,"exeggcute","hidden-power"
"8887",102,"exeggcute","sunny-day"
"8888",102,"exeggcute","psych-up"
"8889",102,"exeggcute","ancient-power"
"8890",102,"exeggcute","uproar"
"8891",102,"exeggcute","facade"
"8892",102,"exeggcute","nature-power"
"8893",102,"exeggcute","ingrain"
"8894",102,"exeggcute","skill-swap"
"8895",102,"exeggcute","secret-power"
"8896",102,"exeggcute","extrasensory"
"8897",102,"exeggcute","bullet-seed"
"8898",102,"exeggcute","block"
"8899",102,"exeggcute","gravity"
"8900",102,"exeggcute","natural-gift"
"8901",102,"exeggcute","lucky-chant"
"8902",102,"exeggcute","power-swap"
"8903",102,"exeggcute","worry-seed"
"8904",102,"exeggcute","seed-bomb"
"8905",102,"exeggcute","energy-ball"
"8906",102,"exeggcute","trick-room"
"8907",102,"exeggcute","leaf-storm"
"8908",102,"exeggcute","captivate"
"8909",102,"exeggcute","grass-knot"
"8910",102,"exeggcute","telekinesis"
"8911",102,"exeggcute","round"
"8912",102,"exeggcute","bestow"
"8913",102,"exeggcute","grassy-terrain"
"8914",102,"exeggcute","confide"
"8915",102,"exeggcute","infestation"
"8916",100,"voltorb","headbutt"
"8917",100,"voltorb","tackle"
"8918",100,"voltorb","take-down"
"8919",100,"voltorb","sonic-boom"
"8920",100,"voltorb","thunderbolt"
"8921",100,"voltorb","thunder-wave"
"8922",100,"voltorb","thunder"
"8923",100,"voltorb","toxic"
"8924",100,"voltorb","rage"
"8925",100,"voltorb","teleport"
"8926",100,"voltorb","mimic"
"8927",100,"voltorb","screech"
"8928",100,"voltorb","double-team"
"8929",100,"voltorb","light-screen"
"8930",100,"voltorb","reflect"
"8931",100,"voltorb","bide"
"8932",100,"voltorb","self-destruct"
"8933",100,"voltorb","swift"
"8934",100,"voltorb","flash"
"8935",100,"voltorb","explosion"
"8936",100,"voltorb","rest"
"8937",100,"voltorb","substitute"
"8938",100,"voltorb","thief"
"8939",100,"voltorb","snore"
"8940",100,"voltorb","curse"
"8941",100,"voltorb","protect"
"8942",100,"voltorb","zap-cannon"
"8943",100,"voltorb","endure"
"8944",100,"voltorb","rollout"
"8945",100,"voltorb","swagger"
"8946",100,"voltorb","spark"
"8947",100,"voltorb","sleep-talk"
"8948",100,"voltorb","return"
"8949",100,"voltorb","frustration"
"8950",100,"voltorb","hidden-power"
"8951",100,"voltorb","rain-dance"
"8952",100,"voltorb","mirror-coat"
"8953",100,"voltorb","torment"
"8954",100,"voltorb","facade"
"8955",100,"voltorb","charge"
"8956",100,"voltorb","taunt"
"8957",100,"voltorb","magic-coat"
"8958",100,"voltorb","secret-power"
"8959",100,"voltorb","signal-beam"
"8960",100,"voltorb","shock-wave"
"8961",100,"voltorb","gyro-ball"
"8962",100,"voltorb","natural-gift"
"8963",100,"voltorb","sucker-punch"
"8964",100,"voltorb","magnet-rise"
"8965",100,"voltorb","discharge"
"8966",100,"voltorb","charge-beam"
"8967",100,"voltorb","electro-ball"
"8968",100,"voltorb","foul-play"
"8969",100,"voltorb","round"
"8970",100,"voltorb","volt-switch"
"8971",100,"voltorb","wild-charge"
"8972",100,"voltorb","confide"
"8973",100,"voltorb","eerie-impulse"
"8974",98,"krabby","vice-grip"
"8975",98,"krabby","guillotine"
"8976",98,"krabby","swords-dance"
"8977",98,"krabby","cut"
"8978",98,"krabby","slam"
"8979",98,"krabby","stomp"
"8980",98,"krabby","body-slam"
"8981",98,"krabby","take-down"
"8982",98,"krabby","double-edge"
"8983",98,"krabby","leer"
"8984",98,"krabby","water-gun"
"8985",98,"krabby","surf"
"8986",98,"krabby","ice-beam"
"8987",98,"krabby","blizzard"
"8988",98,"krabby","bubble-beam"
"8989",98,"krabby","strength"
"8990",98,"krabby","dig"
"8991",98,"krabby","toxic"
"8992",98,"krabby","agility"
"8993",98,"krabby","rage"
"8994",98,"krabby","mimic"
"8995",98,"krabby","double-team"
"8996",98,"krabby","harden"
"8997",98,"krabby","haze"
"8998",98,"krabby","bide"
"8999",98,"krabby","amnesia"
"9000",98,"krabby","bubble"
"9001",98,"krabby","crabhammer"
"9002",98,"krabby","rest"
"9003",98,"krabby","rock-slide"
"9004",98,"krabby","substitute"
"9005",98,"krabby","thief"
"9006",98,"krabby","snore"
"9007",98,"krabby","curse"
"9008",98,"krabby","flail"
"9009",98,"krabby","protect"
"9010",98,"krabby","mud-slap"
"9011",98,"krabby","icy-wind"
"9012",98,"krabby","endure"
"9013",98,"krabby","false-swipe"
"9014",98,"krabby","swagger"
"9015",98,"krabby","fury-cutter"
"9016",98,"krabby","attract"
"9017",98,"krabby","sleep-talk"
"9018",98,"krabby","return"
"9019",98,"krabby","frustration"
"9020",98,"krabby","metal-claw"
"9021",98,"krabby","hidden-power"
"9022",98,"krabby","rain-dance"
"9023",98,"krabby","ancient-power"
"9024",98,"krabby","rock-smash"
"9025",98,"krabby","whirlpool"
"9026",98,"krabby","hail"
"9027",98,"krabby","facade"
"9028",98,"krabby","superpower"
"9029",98,"krabby","brick-break"
"9030",98,"krabby","knock-off"
"9031",98,"krabby","secret-power"
"9032",98,"krabby","dive"
"9033",98,"krabby","mud-sport"
"9034",98,"krabby","rock-tomb"
"9035",98,"krabby","tickle"
"9036",98,"krabby","iron-defense"
"9037",98,"krabby","mud-shot"
"9038",98,"krabby","water-pulse"
"9039",98,"krabby","brine"
"9040",98,"krabby","natural-gift"
"9041",98,"krabby","fling"
"9042",98,"krabby","x-scissor"
"9043",98,"krabby","captivate"
"9044",98,"krabby","hone-claws"
"9045",98,"krabby","round"
"9046",98,"krabby","chip-away"
"9047",98,"krabby","ally-switch"
"9048",98,"krabby","scald"
"9049",98,"krabby","confide"
"9050",96,"drowzee","pound"
"9051",96,"drowzee","mega-punch"
"9052",96,"drowzee","fire-punch"
"9053",96,"drowzee","ice-punch"
"9054",96,"drowzee","thunder-punch"
"9055",96,"drowzee","mega-kick"
"9056",96,"drowzee","headbutt"
"9057",96,"drowzee","body-slam"
"9058",96,"drowzee","take-down"
"9059",96,"drowzee","double-edge"
"9060",96,"drowzee","disable"
"9061",96,"drowzee","psybeam"
"9062",96,"drowzee","submission"
"9063",96,"drowzee","low-kick"
"9064",96,"drowzee","counter"
"9065",96,"drowzee","seismic-toss"
"9066",96,"drowzee","thunder-wave"
"9067",96,"drowzee","toxic"
"9068",96,"drowzee","confusion"
"9069",96,"drowzee","psychic"
"9070",96,"drowzee","hypnosis"
"9071",96,"drowzee","meditate"
"9072",96,"drowzee","rage"
"9073",96,"drowzee","teleport"
"9074",96,"drowzee","mimic"
"9075",96,"drowzee","double-team"
"9076",96,"drowzee","barrier"
"9077",96,"drowzee","light-screen"
"9078",96,"drowzee","reflect"
"9079",96,"drowzee","bide"
"9080",96,"drowzee","metronome"
"9081",96,"drowzee","skull-bash"
"9082",96,"drowzee","dream-eater"
"9083",96,"drowzee","poison-gas"
"9084",96,"drowzee","flash"
"9085",96,"drowzee","psywave"
"9086",96,"drowzee","rest"
"9087",96,"drowzee","tri-attack"
"9088",96,"drowzee","substitute"
"9089",96,"drowzee","thief"
"9090",96,"drowzee","nightmare"
"9091",96,"drowzee","snore"
"9092",96,"drowzee","curse"
"9093",96,"drowzee","protect"
"9094",96,"drowzee","zap-cannon"
"9095",96,"drowzee","endure"
"9096",96,"drowzee","swagger"
"9097",96,"drowzee","attract"
"9098",96,"drowzee","sleep-talk"
"9099",96,"drowzee","return"
"9100",96,"drowzee","frustration"
"9101",96,"drowzee","safeguard"
"9102",96,"drowzee","dynamic-punch"
"9103",96,"drowzee","hidden-power"
"9104",96,"drowzee","rain-dance"
"9105",96,"drowzee","sunny-day"
"9106",96,"drowzee","psych-up"
"9107",96,"drowzee","shadow-ball"
"9108",96,"drowzee","future-sight"
"9109",96,"drowzee","torment"
"9110",96,"drowzee","flatter"
"9111",96,"drowzee","facade"
"9112",96,"drowzee","focus-punch"
"9113",96,"drowzee","taunt"
"9114",96,"drowzee","trick"
"9115",96,"drowzee","role-play"
"9116",96,"drowzee","assist"
"9117",96,"drowzee","magic-coat"
"9118",96,"drowzee","recycle"
"9119",96,"drowzee","brick-break"
"9120",96,"drowzee","skill-swap"
"9121",96,"drowzee","snatch"
"9122",96,"drowzee","secret-power"
"9123",96,"drowzee","signal-beam"
"9124",96,"drowzee","calm-mind"
"9125",96,"drowzee","natural-gift"
"9126",96,"drowzee","fling"
"9127",96,"drowzee","guard-swap"
"9128",96,"drowzee","drain-punch"
"9129",96,"drowzee","nasty-plot"
"9130",96,"drowzee","psycho-cut"
"9131",96,"drowzee","zen-headbutt"
"9132",96,"drowzee","trick-room"
"9133",96,"drowzee","captivate"
"9134",96,"drowzee","grass-knot"
"9135",96,"drowzee","psyshock"
"9136",96,"drowzee","telekinesis"
"9137",96,"drowzee","magic-room"
"9138",96,"drowzee","synchronoise"
"9139",96,"drowzee","low-sweep"
"9140",96,"drowzee","foul-play"
"9141",96,"drowzee","round"
"9142",96,"drowzee","confide"
"9143",96,"drowzee","dazzling-gleam"
"9144",96,"drowzee","power-up-punch"
"9145",95,"onix","bind"
"9146",95,"onix","slam"
"9147",95,"onix","headbutt"
"9148",95,"onix","tackle"
"9149",95,"onix","body-slam"
"9150",95,"onix","take-down"
"9151",95,"onix","double-edge"
"9152",95,"onix","roar"
"9153",95,"onix","strength"
"9154",95,"onix","rock-throw"
"9155",95,"onix","earthquake"
"9156",95,"onix","fissure"
"9157",95,"onix","dig"
"9158",95,"onix","toxic"
"9159",95,"onix","rage"
"9160",95,"onix","mimic"
"9161",95,"onix","screech"
"9162",95,"onix","double-team"
"9163",95,"onix","harden"
"9164",95,"onix","defense-curl"
"9165",95,"onix","bide"
"9166",95,"onix","self-destruct"
"9167",95,"onix","skull-bash"
"9168",95,"onix","explosion"
"9169",95,"onix","rest"
"9170",95,"onix","rock-slide"
"9171",95,"onix","substitute"
"9172",95,"onix","snore"
"9173",95,"onix","curse"
"9174",95,"onix","flail"
"9175",95,"onix","protect"
"9176",95,"onix","mud-slap"
"9177",95,"onix","sandstorm"
"9178",95,"onix","endure"
"9179",95,"onix","rollout"
"9180",95,"onix","swagger"
"9181",95,"onix","attract"
"9182",95,"onix","sleep-talk"
"9183",95,"onix","return"
"9184",95,"onix","frustration"
"9185",95,"onix","dragon-breath"
"9186",95,"onix","iron-tail"
"9187",95,"onix","hidden-power"
"9188",95,"onix","twister"
"9189",95,"onix","sunny-day"
"9190",95,"onix","psych-up"
"9191",95,"onix","ancient-power"
"9192",95,"onix","rock-smash"
"9193",95,"onix","torment"
"9194",95,"onix","facade"
"9195",95,"onix","nature-power"
"9196",95,"onix","taunt"
"9197",95,"onix","secret-power"
"9198",95,"onix","mud-sport"
"9199",95,"onix","rock-tomb"
"9200",95,"onix","sand-tomb"
"9201",95,"onix","block"
"9202",95,"onix","rock-blast"
"9203",95,"onix","gyro-ball"
"9204",95,"onix","natural-gift"
"9205",95,"onix","payback"
"9206",95,"onix","rock-polish"
"9207",95,"onix","dragon-pulse"
"9208",95,"onix","earth-power"
"9209",95,"onix","flash-cannon"
"9210",95,"onix","rock-climb"
"9211",95,"onix","iron-head"
"9212",95,"onix","stone-edge"
"9213",95,"onix","captivate"
"9214",95,"onix","stealth-rock"
"9215",95,"onix","smack-down"
"9216",95,"onix","heavy-slam"
"9217",95,"onix","round"
"9218",95,"onix","bulldoze"
"9219",95,"onix","dragon-tail"
"9220",95,"onix","rototiller"
"9221",95,"onix","confide"
"9222",95,"onix","brutal-swing"
"9223",92,"gastly","fire-punch"
"9224",92,"gastly","ice-punch"
"9225",92,"gastly","thunder-punch"
"9226",92,"gastly","disable"
"9227",92,"gastly","mega-drain"
"9228",92,"gastly","thunderbolt"
"9229",92,"gastly","thunder"
"9230",92,"gastly","toxic"
"9231",92,"gastly","psychic"
"9232",92,"gastly","hypnosis"
"9233",92,"gastly","rage"
"9234",92,"gastly","night-shade"
"9235",92,"gastly","mimic"
"9236",92,"gastly","double-team"
"9237",92,"gastly","confuse-ray"
"9238",92,"gastly","haze"
"9239",92,"gastly","bide"
"9240",92,"gastly","self-destruct"
"9241",92,"gastly","lick"
"9242",92,"gastly","smog"
"9243",92,"gastly","dream-eater"
"9244",92,"gastly","psywave"
"9245",92,"gastly","explosion"
"9246",92,"gastly","rest"
"9247",92,"gastly","substitute"
"9248",92,"gastly","thief"
"9249",92,"gastly","nightmare"
"9250",92,"gastly","snore"
"9251",92,"gastly","curse"
"9252",92,"gastly","spite"
"9253",92,"gastly","protect"
"9254",92,"gastly","scary-face"
"9255",92,"gastly","sludge-bomb"
"9256",92,"gastly","zap-cannon"
"9257",92,"gastly","destiny-bond"
"9258",92,"gastly","perish-song"
"9259",92,"gastly","icy-wind"
"9260",92,"gastly","giga-drain"
"9261",92,"gastly","endure"
"9262",92,"gastly","swagger"
"9263",92,"gastly","mean-look"
"9264",92,"gastly","attract"
"9265",92,"gastly","sleep-talk"
"9266",92,"gastly","return"
"9267",92,"gastly","frustration"
"9268",92,"gastly","pain-split"
"9269",92,"gastly","hidden-power"
"9270",92,"gastly","rain-dance"
"9271",92,"gastly","sunny-day"
"9272",92,"gastly","psych-up"
"9273",92,"gastly","shadow-ball"
"9274",92,"gastly","uproar"
"9275",92,"gastly","torment"
"9276",92,"gastly","will-o-wisp"
"9277",92,"gastly","facade"
"9278",92,"gastly","taunt"
"9279",92,"gastly","trick"
"9280",92,"gastly","knock-off"
"9281",92,"gastly","skill-swap"
"9282",92,"gastly","grudge"
"9283",92,"gastly","snatch"
"9284",92,"gastly","secret-power"
"9285",92,"gastly","astonish"
"9286",92,"gastly","natural-gift"
"9287",92,"gastly","payback"
"9288",92,"gastly","embargo"
"9289",92,"gastly","sucker-punch"
"9290",92,"gastly","dark-pulse"
"9291",92,"gastly","energy-ball"
"9292",92,"gastly","trick-room"
"9293",92,"gastly","captivate"
"9294",92,"gastly","ominous-wind"
"9295",92,"gastly","wonder-room"
"9296",92,"gastly","venoshock"
"9297",92,"gastly","telekinesis"
"9298",92,"gastly","foul-play"
"9299",92,"gastly","round"
"9300",92,"gastly","clear-smog"
"9301",92,"gastly","hex"
"9302",92,"gastly","reflect-type"
"9303",92,"gastly","confide"
"9304",92,"gastly","dazzling-gleam"
"9305",92,"gastly","infestation"
"9306",90,"shellder","tackle"
"9307",90,"shellder","take-down"
"9308",90,"shellder","double-edge"
"9309",90,"shellder","twineedle"
"9310",90,"shellder","leer"
"9311",90,"shellder","supersonic"
"9312",90,"shellder","water-gun"
"9313",90,"shellder","hydro-pump"
"9314",90,"shellder","surf"
"9315",90,"shellder","ice-beam"
"9316",90,"shellder","blizzard"
"9317",90,"shellder","bubble-beam"
"9318",90,"shellder","aurora-beam"
"9319",90,"shellder","toxic"
"9320",90,"shellder","rage"
"9321",90,"shellder","teleport"
"9322",90,"shellder","mimic"
"9323",90,"shellder","screech"
"9324",90,"shellder","double-team"
"9325",90,"shellder","withdraw"
"9326",90,"shellder","barrier"
"9327",90,"shellder","reflect"
"9328",90,"shellder","bide"
"9329",90,"shellder","self-destruct"
"9330",90,"shellder","clamp"
"9331",90,"shellder","swift"
"9332",90,"shellder","explosion"
"9333",90,"shellder","rest"
"9334",90,"shellder","tri-attack"
"9335",90,"shellder","substitute"
"9336",90,"shellder","snore"
"9337",90,"shellder","curse"
"9338",90,"shellder","protect"
"9339",90,"shellder","icy-wind"
"9340",90,"shellder","endure"
"9341",90,"shellder","swagger"
"9342",90,"shellder","attract"
"9343",90,"shellder","sleep-talk"
"9344",90,"shellder","return"
"9345",90,"shellder","frustration"
"9346",90,"shellder","rapid-spin"
"9347",90,"shellder","hidden-power"
"9348",90,"shellder","rain-dance"
"9349",90,"shellder","whirlpool"
"9350",90,"shellder","hail"
"9351",90,"shellder","facade"
"9352",90,"shellder","secret-power"
"9353",90,"shellder","dive"
"9354",90,"shellder","icicle-spear"
"9355",90,"shellder","iron-defense"
"9356",90,"shellder","mud-shot"
"9357",90,"shellder","rock-blast"
"9358",90,"shellder","water-pulse"
"9359",90,"shellder","brine"
"9360",90,"shellder","natural-gift"
"9361",90,"shellder","payback"
"9362",90,"shellder","aqua-ring"
"9363",90,"shellder","avalanche"
"9364",90,"shellder","ice-shard"
"9365",90,"shellder","captivate"
"9366",90,"shellder","round"
"9367",90,"shellder","shell-smash"
"9368",90,"shellder","razor-shell"
"9369",90,"shellder","confide"
"9370",88,"grimer","pound"
"9371",88,"grimer","fire-punch"
"9372",88,"grimer","ice-punch"
"9373",88,"grimer","thunder-punch"
"9374",88,"grimer","body-slam"
"9375",88,"grimer","disable"
"9376",88,"grimer","flamethrower"
"9377",88,"grimer","strength"
"9378",88,"grimer","mega-drain"
"9379",88,"grimer","thunderbolt"
"9380",88,"grimer","thunder"
"9381",88,"grimer","dig"
"9382",88,"grimer","toxic"
"9383",88,"grimer","rage"
"9384",88,"grimer","mimic"
"9385",88,"grimer","screech"
"9386",88,"grimer","double-team"
"9387",88,"grimer","harden"
"9388",88,"grimer","minimize"
"9389",88,"grimer","haze"
"9390",88,"grimer","bide"
"9391",88,"grimer","self-destruct"
"9392",88,"grimer","lick"
"9393",88,"grimer","sludge"
"9394",88,"grimer","fire-blast"
"9395",88,"grimer","poison-gas"
"9396",88,"grimer","acid-armor"
"9397",88,"grimer","explosion"
"9398",88,"grimer","rest"
"9399",88,"grimer","rock-slide"
"9400",88,"grimer","substitute"
"9401",88,"grimer","thief"
"9402",88,"grimer","snore"
"9403",88,"grimer","curse"
"9404",88,"grimer","protect"
"9405",88,"grimer","scary-face"
"9406",88,"grimer","sludge-bomb"
"9407",88,"grimer","mud-slap"
"9408",88,"grimer","zap-cannon"
"9409",88,"grimer","giga-drain"
"9410",88,"grimer","endure"
"9411",88,"grimer","swagger"
"9412",88,"grimer","mean-look"
"9413",88,"grimer","attract"
"9414",88,"grimer","sleep-talk"
"9415",88,"grimer","return"
"9416",88,"grimer","frustration"
"9417",88,"grimer","pain-split"
"9418",88,"grimer","dynamic-punch"
"9419",88,"grimer","hidden-power"
"9420",88,"grimer","rain-dance"
"9421",88,"grimer","sunny-day"
"9422",88,"grimer","shadow-ball"
"9423",88,"grimer","stockpile"
"9424",88,"grimer","spit-up"
"9425",88,"grimer","swallow"
"9426",88,"grimer","torment"
"9427",88,"grimer","memento"
"9428",88,"grimer","facade"
"9429",88,"grimer","taunt"
"9430",88,"grimer","imprison"
"9431",88,"grimer","secret-power"
"9432",88,"grimer","rock-tomb"
"9433",88,"grimer","shadow-punch"
"9434",88,"grimer","shock-wave"
"9435",88,"grimer","natural-gift"
"9436",88,"grimer","payback"
"9437",88,"grimer","fling"
"9438",88,"grimer","poison-jab"
"9439",88,"grimer","shadow-sneak"
"9440",88,"grimer","mud-bomb"
"9441",88,"grimer","gunk-shot"
"9442",88,"grimer","captivate"
"9443",88,"grimer","venoshock"
"9444",88,"grimer","sludge-wave"
"9445",88,"grimer","acid-spray"
"9446",88,"grimer","round"
"9447",88,"grimer","incinerate"
"9448",88,"grimer","belch"
"9449",88,"grimer","confide"
"9450",88,"grimer","infestation"
"9451",88,"grimer","power-up-punch"
"9452",86,"seel","pay-day"
"9453",86,"seel","slam"
"9454",86,"seel","headbutt"
"9455",86,"seel","horn-drill"
"9456",86,"seel","body-slam"
"9457",86,"seel","take-down"
"9458",86,"seel","double-edge"
"9459",86,"seel","growl"
"9460",86,"seel","disable"
"9461",86,"seel","water-gun"
"9462",86,"seel","surf"
"9463",86,"seel","ice-beam"
"9464",86,"seel","blizzard"
"9465",86,"seel","bubble-beam"
"9466",86,"seel","aurora-beam"
"9467",86,"seel","peck"
"9468",86,"seel","strength"
"9469",86,"seel","toxic"
"9470",86,"seel","rage"
"9471",86,"seel","mimic"
"9472",86,"seel","double-team"
"9473",86,"seel","bide"
"9474",86,"seel","lick"
"9475",86,"seel","waterfall"
"9476",86,"seel","skull-bash"
"9477",86,"seel","rest"
"9478",86,"seel","substitute"
"9479",86,"seel","thief"
"9480",86,"seel","snore"
"9481",86,"seel","curse"
"9482",86,"seel","protect"
"9483",86,"seel","perish-song"
"9484",86,"seel","icy-wind"
"9485",86,"seel","endure"
"9486",86,"seel","swagger"
"9487",86,"seel","attract"
"9488",86,"seel","sleep-talk"
"9489",86,"seel","return"
"9490",86,"seel","frustration"
"9491",86,"seel","safeguard"
"9492",86,"seel","encore"
"9493",86,"seel","iron-tail"
"9494",86,"seel","hidden-power"
"9495",86,"seel","rain-dance"
"9496",86,"seel","whirlpool"
"9497",86,"seel","fake-out"
"9498",86,"seel","stockpile"
"9499",86,"seel","spit-up"
"9500",86,"seel","swallow"
"9501",86,"seel","hail"
"9502",86,"seel","facade"
"9503",86,"seel","secret-power"
"9504",86,"seel","dive"
"9505",86,"seel","signal-beam"
"9506",86,"seel","icicle-spear"
"9507",86,"seel","water-sport"
"9508",86,"seel","water-pulse"
"9509",86,"seel","brine"
"9510",86,"seel","natural-gift"
"9511",86,"seel","fling"
"9512",86,"seel","aqua-ring"
"9513",86,"seel","aqua-tail"
"9514",86,"seel","ice-shard"
"9515",86,"seel","captivate"
"9516",86,"seel","aqua-jet"
"9517",86,"seel","entrainment"
"9518",86,"seel","round"
"9519",86,"seel","echoed-voice"
"9520",86,"seel","drill-run"
"9521",86,"seel","belch"
"9522",86,"seel","confide"
"9523",86,"seel","smart-strike"
"9524",84,"doduo","swords-dance"
"9525",84,"doduo","whirlwind"
"9526",84,"doduo","fly"
"9527",84,"doduo","jump-kick"
"9528",84,"doduo","fury-attack"
"9529",84,"doduo","body-slam"
"9530",84,"doduo","take-down"
"9531",84,"doduo","thrash"
"9532",84,"doduo","double-edge"
"9533",84,"doduo","growl"
"9534",84,"doduo","supersonic"
"9535",84,"doduo","peck"
"9536",84,"doduo","drill-peck"
"9537",84,"doduo","toxic"
"9538",84,"doduo","agility"
"9539",84,"doduo","quick-attack"
"9540",84,"doduo","rage"
"9541",84,"doduo","mimic"
"9542",84,"doduo","double-team"
"9543",84,"doduo","haze"
"9544",84,"doduo","reflect"
"9545",84,"doduo","bide"
"9546",84,"doduo","mirror-move"
"9547",84,"doduo","swift"
"9548",84,"doduo","skull-bash"
"9549",84,"doduo","sky-attack"
"9550",84,"doduo","rest"
"9551",84,"doduo","tri-attack"
"9552",84,"doduo","substitute"
"9553",84,"doduo","thief"
"9554",84,"doduo","snore"
"9555",84,"doduo","curse"
"9556",84,"doduo","flail"
"9557",84,"doduo","protect"
"9558",84,"doduo","feint-attack"
"9559",84,"doduo","mud-slap"
"9560",84,"doduo","endure"
"9561",84,"doduo","swagger"
"9562",84,"doduo","steel-wing"
"9563",84,"doduo","attract"
"9564",84,"doduo","sleep-talk"
"9565",84,"doduo","return"
"9566",84,"doduo","frustration"
"9567",84,"doduo","pursuit"
